benchmark_mode,objective_type,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,budget_normalization,layer_id,qubit_id,gate_type,axis_id,param_index,param_id,n_seeds,param_grad_mean,param_grad_variance_across_seeds,param_mean_abs_grad,param_near_zero_ratio
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,3,RZ,2,35,layer_001_wire_003_RZ,3,-1.3275268388596514e-17,2.8114868901447394e-34,1.4638929279938533e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,4,RX,0,36,layer_001_wire_004_RX,3,0.0021555194854663085,1.8089152885766905e-05,0.0025553322339895127,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,4,RY,1,37,layer_001_wire_004_RY,3,-0.005917565870763508,0.0015253132758623862,0.026026016317340642,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,4,RZ,2,38,layer_001_wire_004_RZ,3,6.181622577839959e-18,4.692348099591827e-34,1.4803668911204546e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,5,RX,0,39,layer_001_wire_005_RX,3,5.059610138265688e-18,5.428589644677434e-34,1.5757071573456e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,5,RY,1,40,layer_001_wire_005_RY,3,2.891205793294678e-19,2.137205462375028e-34,1.0408340855860843e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,5,RZ,2,41,layer_001_wire_005_RZ,3,-4.590290945928153e-18,6.569959683281873e-35,7.769544922295489e-18,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,6,RX,0,42,layer_001_wire_006_RX,3,-0.0008751704591904693,5.327630282172915e-06,0.001513051104367181,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,6,RY,1,43,layer_001_wire_006_RY,3,-0.01812907277312924,0.0006937956833212468,0.01812907277312924,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,6,RZ,2,44,layer_001_wire_006_RZ,3,5.002635470347035e-18,1.0064375288413785e-33,2.4067153386514018e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,7,RX,0,45,layer_001_wire_007_RX,3,-3.7947076036992655e-19,2.3688268284183032e-34,1.0751671543814586e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,7,RY,1,46,layer_001_wire_007_RY,3,-1.7166534397687148e-18,4.322478847912431e-34,1.6389522840739208e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,8,2,2,same_entangling_gate_count,1,7,RZ,2,47,layer_001_wire_007_RZ,3,-1.6783075657414347e-18,9.194850324352975e-35,6.725165324944536e-18,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,0,RX,0,0,layer_000_wire_000_RX,3,0.005580721161010724,8.874991954224133e-05,0.0072258626181387715,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,0,RY,1,1,layer_000_wire_000_RY,3,-0.002702996041509907,0.00030554652279640536,0.012285451952485421,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,0,RZ,2,2,layer_000_wire_000_RZ,3,-1.4623416387296713e-17,6.740886901511916e-34,1.7216660457376095e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,1,RX,0,3,layer_000_wire_001_RX,3,0.008599339936119568,0.004908380023737671,0.05299339967355313,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,1,RY,1,4,layer_000_wire_001_RY,3,0.0071106720283598615,0.0005274279970953021,0.015308263154218878,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,1,RZ,2,5,layer_000_wire_001_RZ,3,-0.004120698368174563,0.003105643052367637,0.041067565310698474,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,2,RX,0,6,layer_000_wire_002_RX,3,0.017915575686393587,0.0003806477055768509,0.017915575686393587,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,2,RY,1,7,layer_000_wire_002_RY,3,-0.0015797328609697973,5.399418127572212e-06,0.0022149714084968583,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,2,RZ,2,8,layer_000_wire_002_RZ,3,0.006897940399644375,0.00025652120116779163,0.010317327190246098,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,3,RX,0,9,layer_000_wire_003_RX,3,0.020500017732535847,0.0009130339747850207,0.02812337521246233,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,3,RY,1,10,layer_000_wire_003_RY,3,0.011156620444015056,0.0017104203124032836,0.02720095557623875,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,3,RZ,2,11,layer_000_wire_003_RZ,3,0.015389910143020751,0.0019300373965534024,0.03300838009812812,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,4,RX,0,12,layer_000_wire_004_RX,3,-0.013741194233015189,7.94308122289457e-05,0.013741194233015189,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,4,RY,1,13,layer_000_wire_004_RY,3,0.0037633639651014385,7.177876662090975e-05,0.006449509781720656,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,4,RZ,2,14,layer_000_wire_004_RZ,3,0.005066036936004735,8.909475501525169e-05,0.00572398038812751,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,5,RX,0,15,layer_000_wire_005_RX,3,-0.05082863022444834,5.263216529910484e-05,0.050828630224448335,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,5,RY,1,16,layer_000_wire_005_RY,3,-0.015581243973536333,0.0011088507999077906,0.030030004666612736,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,5,RZ,2,17,layer_000_wire_005_RZ,3,0.001376953279133503,0.003987271443241566,0.04591737676488852,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,6,RX,0,18,layer_000_wire_006_RX,3,0.008037534468159972,0.0024375181824034583,0.034446276288183704,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,6,RY,1,19,layer_000_wire_006_RY,3,0.010742834983446768,0.00011261474035642633,0.010742834983446768,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,6,RZ,2,20,layer_000_wire_006_RZ,3,-0.006416479118755203,0.004532434649774455,0.0479239356441793,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,7,RX,0,21,layer_000_wire_007_RX,3,-0.023831876177826405,9.502888787220784e-05,0.023831876177826405,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,7,RY,1,22,layer_000_wire_007_RY,3,-0.0038803453866292008,0.0010282971678186135,0.022196799520524713,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,7,RZ,2,23,layer_000_wire_007_RZ,3,-0.03897305494941096,0.008112108939856337,0.05634243736133055,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,0,RX,0,24,layer_001_wire_000_RX,3,0.0,1.925929944387236e-34,9.25185853854297e-18,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,0,RY,1,25,layer_001_wire_000_RY,3,-8.673617379884035e-18,8.516221472837309e-34,1.9081958235744878e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,0,RZ,2,26,layer_001_wire_000_RZ,3,-1.1985164133247792e-17,1.9597012256719588e-34,1.4583097309293306e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,1,RX,0,27,layer_001_wire_001_RX,3,-0.009643942085896504,0.0003087853295419369,0.011066927067085853,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,1,RY,1,28,layer_001_wire_001_RY,3,-0.03522339523985066,0.0007916798544924502,0.03522339523985066,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,1,RZ,2,29,layer_001_wire_001_RZ,3,1.6018961523765363e-17,1.09081042791682e-33,2.2476604152741995e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,2,RX,0,30,layer_001_wire_002_RX,3,-0.009724676689799754,0.0002787201864251414,0.010089306269065514,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,2,RY,1,31,layer_001_wire_002_RY,3,-0.07630187499000136,0.00010597567359131077,0.07630187499000136,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,2,RZ,2,32,layer_001_wire_002_RZ,3,-1.406057866061278e-17,8.965361578205968e-34,2.0477474167683386e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,3,RX,0,33,layer_001_wire_003_RX,3,9.657559002327944e-05,4.36050368054816e-08,0.00018654885002948365,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,3,RY,1,34,layer_001_wire_003_RY,3,0.025061498966271228,0.010906283793552926,0.08708594324931411,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,3,RZ,2,35,layer_001_wire_003_RZ,3,1.2400542258130068e-17,5.147995200476954e-34,1.5815442755994308e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,4,RX,0,36,layer_001_wire_004_RX,3,1.6413427041019e-05,4.424651308429701e-10,1.958309664399528e-05,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,4,RY,1,37,layer_001_wire_004_RY,3,-0.022876704605652796,0.005140672977118928,0.061643143086525,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,4,RZ,2,38,layer_001_wire_004_RZ,3,4.829425774868803e-18,6.432551539106252e-35,5.798860384207787e-18,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,5,RX,0,39,layer_001_wire_005_RX,3,3.007257228815688e-06,1.2581753659280022e-09,2.6616656878175257e-05,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,5,RY,1,40,layer_001_wire_005_RY,3,-0.0016910036803778747,0.0009488810484953932,0.02259529589812813,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,5,RZ,2,41,layer_001_wire_005_RZ,3,1.819280781508636e-17,3.9108425842491655e-34,1.821685213848369e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,6,RX,0,42,layer_001_wire_006_RX,3,1.3197250883860654e-05,2.5363702889352415e-10,1.3197250883860654e-05,0.3333333333333333
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,6,RY,1,43,layer_001_wire_006_RY,3,0.007138995467415593,0.00016122814512112274,0.0077227996299004354,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,6,RZ,2,44,layer_001_wire_006_RZ,3,9.389927098093211e-18,5.357220321806225e-34,1.4681820604778522e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,7,RX,0,45,layer_001_wire_007_RX,3,3.185766165270717e-06,4.06405944522461e-11,3.843641323844482e-06,0.6666666666666666
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,7,RY,1,46,layer_001_wire_007_RY,3,-7.059857107374022e-05,0.0002974509577520976,0.01269992819198155,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,7,RZ,2,47,layer_001_wire_007_RZ,3,-4.566849117677931e-18,7.708781924674804e-34,2.1273482807795012e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,0,RX,0,0,layer_000_wire_000_RX,3,0.02950935070384876,0.0026074140126438085,0.030392707024556914,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,0,RY,1,1,layer_000_wire_000_RY,3,0.001460946371028178,8.309692551957943e-06,0.0018585198042960192,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,0,RZ,2,2,layer_000_wire_000_RZ,3,0.030551523192458546,0.0024615077010543664,0.030551523192458546,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,1,RX,0,3,layer_000_wire_001_RX,3,0.011850056216196218,0.0003164978036147579,0.012348113052846029,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,1,RY,1,4,layer_000_wire_001_RY,3,0.01610769606459999,0.0002157316344035103,0.01610769606459999,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,1,RZ,2,5,layer_000_wire_001_RZ,3,-0.009724042894260668,0.00031881766896773293,0.010581024144410605,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,2,RX,0,6,layer_000_wire_002_RX,3,0.0010700918076914662,0.000727768465289792,0.018425761977633227,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,2,RY,1,7,layer_000_wire_002_RY,3,0.017931030314053836,0.0005742066317703321,0.017931030314053836,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,2,RZ,2,8,layer_000_wire_002_RZ,3,-0.014549837952737104,0.002587868784758582,0.03313706997626831,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,3,RX,0,9,layer_000_wire_003_RX,3,0.015340632443244857,0.0010719560969277286,0.024133450006397952,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,3,RY,1,10,layer_000_wire_003_RY,3,0.005482052147157631,0.002543224641545573,0.033945317388702385,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,3,RZ,2,11,layer_000_wire_003_RZ,3,0.020083520282475825,0.001509641178481084,0.02998809392460855,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,4,RX,0,12,layer_000_wire_004_RX,3,-0.017549837739885818,1.6189621671343483e-05,0.017549837739885818,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,4,RY,1,13,layer_000_wire_004_RY,3,0.002558294083249135,3.089606472336663e-05,0.005119476132899485,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,4,RZ,2,14,layer_000_wire_004_RZ,3,0.0093779983401304,4.7727124970006185e-05,0.0093779983401304,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,5,RX,0,15,layer_000_wire_005_RX,3,-0.05013531907241803,6.086015861357152e-05,0.05013531907241803,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,5,RY,1,16,layer_000_wire_005_RY,3,-0.017158315693085048,0.0010375481755847038,0.029997779909610462,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,5,RZ,2,17,layer_000_wire_005_RZ,3,0.0032449129792050157,0.004154470703163973,0.04608037412632202,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,6,RX,0,18,layer_000_wire_006_RX,3,0.008094025293264601,0.0024978264891105583,0.034859387601043484,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,6,RY,1,19,layer_000_wire_006_RY,3,0.011096203542068752,0.00013229162622566254,0.01109620354206875,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,6,RZ,2,20,layer_000_wire_006_RZ,3,-0.00809893579393127,0.004923777134834148,0.04982803290620768,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,7,RX,0,21,layer_000_wire_007_RX,3,-0.01305953922957394,1.0457326455952679e-05,0.01305953922957394,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,7,RY,1,22,layer_000_wire_007_RY,3,0.0034166472488602537,0.0005467383556248815,0.01744510222792175,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,0,7,RZ,2,23,layer_000_wire_007_RZ,3,-0.041556205988603406,0.006265984092515272,0.0470732438992657,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,0,RX,0,24,layer_001_wire_000_RX,3,0.0005004759094793148,4.5517159402227915e-06,0.0014612937980495707,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,0,RY,1,25,layer_001_wire_000_RY,3,0.0037401972995643913,9.478717707389362e-05,0.006184860327028746,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,0,RZ,2,26,layer_001_wire_000_RZ,3,3.0226328577927754e-18,1.7603832409152813e-34,1.0835734755638588e-17,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,1,RX,0,27,layer_001_wire_001_RX,3,1.0842021724855044e-18,5.167473166214776e-35,5.71013144175699e-18,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,1,RY,1,28,layer_001_wire_001_RY,3,-2.8912057932946782e-18,1.3942930326553425e-34,9.830099697201907e-18,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,1,RZ,2,29,layer_001_wire_001_RZ,3,-3.66404615011365e-18,2.6127500154975487e-35,4.5511316034467205e-18,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,2,RX,0,30,layer_001_wire_002_RX,3,-0.014314676317498321,0.00022271092856625453,0.014702371290865037,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,2,RY,1,31,layer_001_wire_002_RY,3,-0.07617016155896118,0.00011074672529088897,0.07617016155896118,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,2,RZ,2,32,layer_001_wire_002_RZ,3,-8.709357728224175e-18,5.431804573919426e-35,8.709357728224175e-18,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,3,RX,0,33,layer_001_wire_003_RX,3,-0.004710627556172801,0.00011244151007215838,0.006537003052042503,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,3,RY,1,34,layer_001_wire_003_RY,3,0.02005582091817129,0.01300493414980098,0.09319867168113982,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,3,RZ,2,35,layer_001_wire_003_RZ,3,7.203578115867499e-18,7.399956805686652e-35,7.203578115867499e-18,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,4,RX,0,36,layer_001_wire_004_RX,3,-0.002708000030023823,8.044836749514113e-06,0.003029284000997673,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,4,RY,1,37,layer_001_wire_004_RY,3,-0.01853794475465471,0.004583876752549648,0.05688192555779379,0.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,4,RZ,2,38,layer_001_wire_004_RZ,3,1.1326479156543485e-18,2.0649721725112958e-35,3.7408185589125696e-18,1.0
random_bp,expectation_value,bcw_8q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,8,2,2,same_entangling_gate_count,1,5,RX,0,39,layer_001_wire_005_RX,3,0.0015231616623305308,2.265536036803428e-05,0.003097869489883063,0.0
