benchmark_mode,objective_type,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,budget_normalization,layer_id,qubit_id,gate_type,axis_id,param_index,param_id,n_seeds,param_grad_mean,param_grad_variance_across_seeds,param_mean_abs_grad,param_near_zero_ratio
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,1,5,RX,0,33,layer_001_wire_005_RX,3,-0.017334733330401045,0.0005148771529954391,0.01733473333040104,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,1,5,RY,1,34,layer_001_wire_005_RY,3,-0.0010621491198808688,8.818009001881696e-05,0.0068410302028758365,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,1,5,RZ,2,35,layer_001_wire_005_RZ,3,-0.0016623639183685323,0.0014062923440960066,0.028167467411025982,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,0,RX,0,36,layer_002_wire_000_RX,3,0.0025292081536675663,0.00010969388099024486,0.006999950545305173,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,0,RY,1,37,layer_002_wire_000_RY,3,-0.03199317144688754,0.0010910831764353354,0.03199317144688754,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,0,RZ,2,38,layer_002_wire_000_RZ,3,1.8760463122868817e-17,6.213397487674111e-34,2.374236441497641e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,1,RX,0,39,layer_002_wire_001_RX,3,-8.095376221225099e-18,2.5979992478973653e-34,1.5034270125132327e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,1,RY,1,40,layer_002_wire_001_RY,3,-6.071532165918825e-18,1.3616926559925378e-34,1.0697461435190311e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,1,RZ,2,41,layer_002_wire_001_RZ,3,2.3902661671138897e-17,7.991272445406599e-35,2.3902661671138897e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,2,RX,0,42,layer_002_wire_002_RX,3,-0.02383376900375407,0.001995078566363987,0.02660637608162234,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,2,RY,1,43,layer_002_wire_002_RY,3,0.0024370965162396896,0.004006243273984932,0.04790882597110067,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,2,RZ,2,44,layer_002_wire_002_RZ,3,3.615270045448323e-18,3.7492929409378455e-34,1.2773059168060812e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,3,RX,0,45,layer_002_wire_003_RX,3,-0.00014771482050017016,4.806614823192835e-05,0.005111505461405254,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,3,RY,1,46,layer_002_wire_003_RY,3,-0.01841586157773166,0.0002965731820446885,0.01841586157773166,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,3,RZ,2,47,layer_002_wire_003_RZ,3,1.43527326874805e-17,1.04125945175214e-33,2.4884818883707358e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,4,RX,0,48,layer_002_wire_004_RX,3,0.016732119166182006,0.00047956393999183954,0.016867514057083453,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,4,RY,1,49,layer_002_wire_004_RY,3,-0.061325682768528955,0.004964692915026447,0.06892431051819774,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,4,RZ,2,50,layer_002_wire_004_RZ,3,-5.24054409956108e-18,2.2039558433846982e-34,1.1494111298249324e-17,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,5,RX,0,51,layer_002_wire_005_RX,3,0.002910665096387313,0.0010307932200638035,0.025162410565940502,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,5,RY,1,52,layer_002_wire_005_RY,3,-0.02482764809183214,0.0009033528236577942,0.03086143360628749,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,hamiltonian_local,6,4,3,same_entangling_gate_count,2,5,RZ,2,53,layer_002_wire_005_RZ,3,9.713038956040114e-18,1.8269160936397753e-34,9.713038956040116e-18,1.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,0,RX,0,0,layer_000_wire_000_RX,3,0.01276358623162339,0.00505216829722819,0.05604893918220304,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,0,RY,1,1,layer_000_wire_000_RY,3,0.015476689867493568,0.00017989836081905484,0.01547668986749357,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,0,RZ,2,2,layer_000_wire_000_RZ,3,-0.02016819402003463,0.0019192838411010071,0.037314317711516796,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,1,RX,0,3,layer_000_wire_001_RX,3,-0.03619287587525733,0.0006551946224363959,0.03619287587525733,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,1,RY,1,4,layer_000_wire_001_RY,3,0.002700000909573644,0.0008296934998437161,0.02287921254577287,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,1,RZ,2,5,layer_000_wire_001_RZ,3,0.0005360929018973616,0.0024970719156148964,0.03671710896753683,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,2,RX,0,6,layer_000_wire_002_RX,3,-0.013004758712010098,0.00030942216670031014,0.01775040592279228,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,2,RY,1,7,layer_000_wire_002_RY,3,-0.009574621262863344,0.0007206406025270927,0.017434858336533313,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,2,RZ,2,8,layer_000_wire_002_RZ,3,-0.004132468132302176,0.00044771184975358786,0.01505310611119936,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,3,RX,0,9,layer_000_wire_003_RX,3,0.010099023199718633,0.0013594479461230564,0.02933950111070337,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,3,RY,1,10,layer_000_wire_003_RY,3,-0.02264062374070673,0.0009169921150374355,0.02264062374070673,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,3,RZ,2,11,layer_000_wire_003_RZ,3,-0.005312094960073369,0.000358940226274061,0.01630649589100958,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,4,RX,0,12,layer_000_wire_004_RX,3,0.016224131643424212,0.0003340632869684659,0.01622413164342421,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,4,RY,1,13,layer_000_wire_004_RY,3,-0.016412867936721733,0.0003445458901490978,0.017146781591645868,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,4,RZ,2,14,layer_000_wire_004_RZ,3,-0.017491351879326177,4.1292770561895376e-05,0.017491351879326177,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,5,RX,0,15,layer_000_wire_005_RX,3,0.030673559054778955,5.521722297110174e-05,0.03067355905477896,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,5,RY,1,16,layer_000_wire_005_RY,3,-0.02779982537936784,0.0026702307837085954,0.03560982894783293,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,0,5,RZ,2,17,layer_000_wire_005_RZ,3,-0.009345363430534676,0.0004479242949026284,0.013152081194778004,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,0,RX,0,18,layer_001_wire_000_RX,3,0.02423101916354476,0.0009252850563211367,0.025203952911400557,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,0,RY,1,19,layer_001_wire_000_RY,3,-0.0208236566406506,0.0013367178208149632,0.03207329476423464,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,0,RZ,2,20,layer_001_wire_000_RZ,3,0.013939520863476452,0.0017274587506815604,0.030005830309499503,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,1,RX,0,21,layer_001_wire_001_RX,3,-0.0010878758518379616,0.0006250239504385358,0.018891020448056156,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,1,RY,1,22,layer_001_wire_001_RY,3,-0.004932350265949525,0.0029466326512350566,0.03639866394139842,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,1,RZ,2,23,layer_001_wire_001_RZ,3,0.021594376833975477,2.729037269267047e-05,0.021594376833975474,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,2,RX,0,24,layer_001_wire_002_RX,3,-0.028947409857567823,0.0005309513000697959,0.028947409857567826,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,2,RY,1,25,layer_001_wire_002_RY,3,-0.0002781806235623522,0.0019161839508789827,0.033537223881237345,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,2,RZ,2,26,layer_001_wire_002_RZ,3,-0.03023703843395981,0.0017279124718366965,0.03418799676845896,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,3,RX,0,27,layer_001_wire_003_RX,3,-0.021469617097943573,0.0005163948002500031,0.022165950283221242,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,3,RY,1,28,layer_001_wire_003_RY,3,0.0019990954889852856,0.0006361638751327095,0.018591024286825446,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,3,RZ,2,29,layer_001_wire_003_RZ,3,-0.009518360934631407,0.0012915439105559384,0.026573334156981546,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,4,RX,0,30,layer_001_wire_004_RX,3,-0.03223367289507786,0.0016845082801424274,0.03223367289507786,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,4,RY,1,31,layer_001_wire_004_RY,3,-0.01430485609035876,0.00022301375332916992,0.014304856090358762,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,4,RZ,2,32,layer_001_wire_004_RZ,3,-0.03662526816446479,0.0003129181985371157,0.03662526816446479,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,5,RX,0,33,layer_001_wire_005_RX,3,-0.03020384851780674,0.0019330550027091052,0.030203848517806744,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,5,RY,1,34,layer_001_wire_005_RY,3,-0.005621987387018832,0.0006878705430427745,0.017980040601969238,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,1,5,RZ,2,35,layer_001_wire_005_RZ,3,0.026614053046862325,0.0010270445863441752,0.02661405304686233,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,0,RX,0,36,layer_002_wire_000_RX,3,-0.03381184866693633,0.00122666703935796,0.03459310259401274,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,0,RY,1,37,layer_002_wire_000_RY,3,0.008507449755645019,3.732280052455212e-05,0.008507449755645019,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,0,RZ,2,38,layer_002_wire_000_RZ,3,0.0059526369336812416,0.003354333148391661,0.04068768621657514,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,1,RX,0,39,layer_002_wire_001_RX,3,-0.030276396016537192,0.0017950103285645411,0.030276396016537196,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,1,RY,1,40,layer_002_wire_001_RY,3,0.005589424244357348,0.0009451792157105087,0.02480611224690421,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,1,RZ,2,41,layer_002_wire_001_RZ,3,0.005532190300386792,4.8628774724150555e-06,0.005532190300386791,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,2,RX,0,42,layer_002_wire_002_RX,3,0.00925869912740207,0.00013907807434729142,0.011237880721844451,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,2,RY,1,43,layer_002_wire_002_RY,3,0.0197233225058487,1.8659985428864033e-05,0.0197233225058487,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,2,RZ,2,44,layer_002_wire_002_RZ,3,0.0008249716880098009,0.00023429000434674948,0.010784090262391072,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,3,RX,0,45,layer_002_wire_003_RX,3,-0.022958153105074604,0.0005417222840823848,0.022958153105074607,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,3,RY,1,46,layer_002_wire_003_RY,3,-0.0011339333424617844,0.0021399096695897675,0.0324922058816782,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,3,RZ,2,47,layer_002_wire_003_RZ,3,0.007222026828612245,0.0005697190321696309,0.015458203822261549,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,4,RX,0,48,layer_002_wire_004_RX,3,0.004559727549382477,0.0012734760704963379,0.028662879849691413,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,4,RY,1,49,layer_002_wire_004_RY,3,0.017533609695965614,0.0010404299462353221,0.02887136418983453,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,4,RZ,2,50,layer_002_wire_004_RZ,3,-0.026894269166650768,0.000874520998772493,0.030222593381863682,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,5,RX,0,51,layer_002_wire_005_RX,3,0.014673336240659578,0.0007906944758710422,0.022868267078838562,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,5,RY,1,52,layer_002_wire_005_RY,3,0.0044976707412344545,0.0008699859667842722,0.02014275893796701,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,2,5,RZ,2,53,layer_002_wire_005_RZ,3,0.013602394380229628,0.002242161717766535,0.04088807028488648,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,0,RX,0,54,layer_003_wire_000_RX,3,-0.025369440718580827,0.0034854046009680575,0.05331295571488446,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,0,RY,1,55,layer_003_wire_000_RY,3,0.013140145554909817,0.0034077081483947307,0.04519126132258139,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,0,RZ,2,56,layer_003_wire_000_RZ,3,-0.03186110224387961,0.0008502469983625493,0.03298444658958564,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,1,RX,0,57,layer_003_wire_001_RX,3,0.026824758357752377,0.002441954069059715,0.040505159169015786,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,1,RY,1,58,layer_003_wire_001_RY,3,-0.0005314371781272292,0.0006466302956547604,0.019697027194063906,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,1,RZ,2,59,layer_003_wire_001_RZ,3,0.009340842455027643,0.0034076416001730674,0.04123968103682465,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,2,RX,0,60,layer_003_wire_002_RX,3,-0.019660020575977967,0.0006694889023186898,0.026433967992750048,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,2,RY,1,61,layer_003_wire_002_RY,3,0.0016821258032114154,0.0011110922505839205,0.026180500240898717,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,2,RZ,2,62,layer_003_wire_002_RZ,3,-0.04717600498553514,0.00011257391481195848,0.04717600498553515,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,3,RX,0,63,layer_003_wire_003_RX,3,-0.01722601518539948,0.0005478409244034678,0.023728117831629064,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,3,RY,1,64,layer_003_wire_003_RY,3,0.00847578501753097,0.0002107044083381468,0.010028292940261757,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,3,RZ,2,65,layer_003_wire_003_RZ,3,-0.011302994503665197,0.0023333578421974857,0.03303337996531062,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,4,RX,0,66,layer_003_wire_004_RX,3,-0.00762565880777242,0.00035446911283928967,0.013675765217652293,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,4,RY,1,67,layer_003_wire_004_RY,3,0.014782979777017025,0.0031179531502919904,0.0423267318398991,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,4,RZ,2,68,layer_003_wire_004_RZ,3,-0.004678843172176154,0.0016605723097484577,0.031244857474868864,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,5,RX,0,69,layer_003_wire_005_RX,3,-0.016352634960999854,0.00034019235295424424,0.01959445988347368,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,5,RY,1,70,layer_003_wire_005_RY,3,-0.025601772847795273,0.00036057940557157847,0.025601772847795273,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,3,5,RZ,2,71,layer_003_wire_005_RZ,3,0.009209265291120374,0.00024778669018624464,0.0150265984828436,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,0,RX,0,72,layer_004_wire_000_RX,3,-0.007810993853381828,0.00044312850541308843,0.018776064796449502,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,0,RY,1,73,layer_004_wire_000_RY,3,0.014813657862169005,0.0023479322892789173,0.03142089818486484,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,0,RZ,2,74,layer_004_wire_000_RZ,3,0.017268844560979987,0.0007556253076831813,0.024070830474916722,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,1,RX,0,75,layer_004_wire_001_RX,3,0.022871417505098517,0.00017553113141486885,0.02287141750509852,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,1,RY,1,76,layer_004_wire_001_RY,3,0.007507566018289367,0.0023896212567766748,0.034459871528174854,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,1,RZ,2,77,layer_004_wire_001_RZ,3,-0.029871793272499177,0.0013651517425966693,0.03829077975601251,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,2,RX,0,78,layer_004_wire_002_RX,3,-0.019041297806719853,0.0019317893462392408,0.03970445781330747,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,2,RY,1,79,layer_004_wire_002_RY,3,0.0005955371143700726,0.0021851278146768644,0.03456525636169467,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,2,RZ,2,80,layer_004_wire_002_RZ,3,-0.008074076798277981,0.004407519522310626,0.048156048638122194,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,3,RX,0,81,layer_004_wire_003_RX,3,-0.024268085133549964,0.0002391997588634749,0.02426808513354996,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,3,RY,1,82,layer_004_wire_003_RY,3,-0.018985475640973665,0.0002625170452611625,0.01898547564097366,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,3,RZ,2,83,layer_004_wire_003_RZ,3,0.023784170795266135,0.0002761145002261519,0.023784170795266135,0.0
random_bp,expectation_value,bcw_6q_random_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,local,6,8,8,same_entangling_gate_count,4,4,RX,0,84,layer_004_wire_004_RX,3,-0.004323120956480107,0.0023604911924970545,0.03804064504158576,0.0
