benchmark_mode,objective_type,budget_normalization,experiment_group,dataset_name,target_mode,batch_id,fixed_batch_seed,batch_size,batch_class_counts,ansatz_type,gate_set,encoding_type,feature_map,entanglement_topology,entangler_type,loss_type,readout_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,layer_id,layer_mean_abs_grad,layer_spatial_grad_variance,layer_grad_norm,layer_max_abs_grad,layer_min_abs_grad,layer_near_zero_ratio
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,16,3,0.008498627117856768,0.00022126647650187267,0.07390756850907548,0.040261504471501064,1.1418321603631328e-19,0.375
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,16,4,0.01084162998586582,0.0004751765626427951,0.107230473077828,0.08398973258358515,6.640738306473715e-19,0.5
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,16,5,0.00515620941335163,0.00013456687743512992,0.057599039120323985,0.03873687021111643,3.2030338179107603e-18,0.625
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,16,6,0.0022151263706636885,4.372697484712843e-05,0.033466967841067216,0.024560271601162153,1.1111119390121033e-18,0.75
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,16,7,7.32959300069926e-05,1.0127233965671879e-07,0.0015845622663322866,0.0015736754607225886,3.487873077251087e-19,0.9166666666666666
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,17,0,0.0184421954982928,0.000602394069857428,0.12030503590437941,0.06030553288285917,0.0003310037821699272,0.0
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,17,1,0.023452865961794925,0.0009335373681491156,0.1502492319606686,0.06036312516814677,4.853103062333771e-18,0.125
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,17,2,0.015489276293612415,0.0005776575391786999,0.11879835245959938,0.0704685200578896,3.559127414852304e-18,0.25
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,17,3,0.010790838005850933,0.0002861134095735181,0.08342692223588304,0.03628013846546189,5.5522033961517206e-18,0.375
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,17,4,0.009024003659475172,0.0002161152939917161,0.07415501120241466,0.04358486727226231,1.5197316166083903e-19,0.5
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,17,5,0.00825306669173541,0.00020383494518355896,0.0752500140508126,0.03777322094953528,1.802330762860847e-18,0.625
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,17,6,0.002855885254198328,4.843599975703073e-05,0.03455125623772767,0.024599298792218952,1.6067481560317919e-19,0.75
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,17,7,0.0005342281948574367,3.4366816784922133e-06,0.009083297315411286,0.006805173400205071,9.317362419797304e-20,0.9166666666666666
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,18,0,0.014382681787715262,0.0004209931267885527,0.10104829328128993,0.06370521549559605,0.00013911849410945586,0.0
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,18,1,0.014123738852844084,0.00040877344136572074,0.09987089926073262,0.052370702503317795,1.2403950479591974e-17,0.125
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,18,2,0.013662810629474597,0.000410373362208471,0.10273854152551604,0.055078576018129835,6.18365121260564e-18,0.25
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,18,3,0.01883910817274837,0.000877786108650437,0.14614847215821045,0.07463840357245875,6.505213034913027e-19,0.375
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,18,4,0.010518174367560628,0.0004450559603774765,0.10345562027581962,0.06895955286823846,1.742887631840958e-18,0.5
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,18,5,0.008116183213223872,0.000335486331411632,0.09268165627513537,0.07364732407581631,8.698237464414567e-19,0.625
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,18,6,0.0044353160700667865,0.00011577277806992926,0.05701469425570679,0.04640021275711488,1.3664164696758528e-18,0.75
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,18,7,0.002540172141824435,0.00011654689209108394,0.05368865824304482,0.05311124338281434,1.0998153298350254e-19,0.9166666666666666
task_aware_bp,supervised_loss,same_depth,parkinsons_8q_task_aware,parkinsons,binary_subset,0,42,16,"{0: 4, 1: 12}",hea,RX_RY_RZ_CNOT,angle,ry_angle,linear,cnot,binary_cross_entropy,single_qubit_z,8,8,8,56,56,7,19,0,0.04177683951444754,0.003739345736553839,0.3001338959552941,0.13387534483205082,0.0004920339453426265,0.0
