benchmark_mode,objective_type,budget_normalization,experiment_group,dataset_name,target_mode,batch_id,fixed_batch_seed,batch_size,batch_class_counts,ansatz_type,gate_set,encoding_type,feature_map,entanglement_topology,entangler_type,loss_type,readout_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,layer_id,layer_mean_abs_grad,layer_spatial_grad_variance,layer_grad_norm,layer_max_abs_grad,layer_min_abs_grad,layer_near_zero_ratio
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,16,2,0.009141090284278407,0.00011142659304712343,0.05201492906228165,0.019310598324556644,0.0003514593343917848,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,16,3,0.010627021723774869,0.00017448218493577947,0.06516638096365486,0.033307769014259754,0.0001966817025732294,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,16,4,0.00721406413045106,8.101215581607666e-05,0.04478142719593743,0.024151995454407334,0.00025946212915264714,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,16,5,0.009797732854860275,0.00014098579416194177,0.05820890491263342,0.02602463500150031,0.0007298527883952861,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,16,6,0.008231669687426328,0.00013105473246653287,0.05610759612456376,0.024230109064512017,0.00014902375578738653,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,16,7,0.008275261283505362,0.0001724755821882041,0.06873653844850093,0.04242939044686136,6.3736219252337885e-19,0.4166666666666667
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,17,0,0.007856564195191373,8.353064432397195e-05,0.046166066881594144,0.01908960556554801,5.7112154129694364e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,17,1,0.006986930074576043,7.323785335899693e-05,0.04384145331572583,0.022118763992678862,2.8403265881826734e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,17,2,0.00905783292172656,0.00011305907619887124,0.05451895791247107,0.02081656916039943,0.0003275197225567389,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,17,3,0.007562078681685073,9.544440178822256e-05,0.04801882315727225,0.021678782454565965,0.0006113958631434845,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,17,4,0.011125115490305348,0.00016047970067597784,0.06213322808674861,0.024768814233855133,3.3308143149076916e-05,0.0
