epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks,proposed_action,vetoed,is_solved,is_converged,is_true_bp,is_local_min,is_ambiguous,is_dead_layer,dead_layers,te_p_solved
199,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
200,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
201,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
202,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
203,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
204,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
205,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
206,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
207,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
208,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
209,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
210,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
211,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
212,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
213,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
214,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
215,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
216,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
217,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
218,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
219,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
220,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
221,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
222,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
223,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
224,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
225,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
226,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
227,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
228,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
229,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
230,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
231,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
232,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
233,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
234,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
235,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
236,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
237,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
238,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
239,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
240,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
241,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
242,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
243,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
244,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
245,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
246,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
247,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
248,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
249,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
250,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
251,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
252,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
253,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
254,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
255,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
256,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
257,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
258,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
259,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
260,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
261,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
262,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
263,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
264,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
265,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
266,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
267,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
268,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
269,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
270,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
271,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
272,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
273,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
274,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
275,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
276,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
277,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
278,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
279,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
280,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
281,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
282,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
283,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
284,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
285,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
286,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
287,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
288,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
289,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
290,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
291,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
292,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
293,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
294,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
295,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
296,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
297,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
298,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
299,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
300,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
301,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
302,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
303,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
304,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
305,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
306,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
307,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
308,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
309,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
310,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,stop_growth,none,4,0,stop_growth,False,True,False,False,False,False,False,[],0.9283717328209008
311,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
312,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
313,0.24190287811611402,0.22190287811611403,0.6798400258027499,0.6662432252866949,0.839920012901375,0.06488109326140659,0.0023503769331789967,0.3829918855952689,6,48,1.0,keep,none,4,0,keep,False,True,False,False,False,False,False,[],0.9283717328209008
